0.578947	1.000000	0.710526	0.236842	0.105263	
1.000000	0.147059	0.529412	0.441176	0.823529	
0.567568	0.648649	0.297297	0.189189	1.000000	
0.810811	1.000000	0.459459	0.324324	0.108108	
0.297297	0.216216	0.810811	1.000000	0.378378	
0.515152	0.424242	0.878788	0.212121	1.000000	
1.000000	0.657895	0.342105	0.421053	0.210526	
0.900000	0.466667	0.633333	0.333333	1.000000	
1.000000	0.891892	0.243243	0.405405	0.162162	
0.121212	0.636364	1.000000	0.909091	0.363636	
0.777778	0.388889	0.472222	0.138889	1.000000	
0.512821	0.128205	0.589744	1.000000	0.333333	
0.823529	1.000000	0.323529	0.647059	0.147059	
0.343750	0.656250	0.250000	0.875000	1.000000	
0.171429	1.000000	0.857143	0.257143	0.571429	
0.551724	0.862069	1.000000	0.275862	0.758621	
0.142857	0.914286	0.485714	0.314286	1.000000	
0.342105	1.000000	0.105263	0.447368	0.736842	
0.571429	0.892857	0.750000	1.000000	0.357143	
1.000000	0.228571	0.542857	0.685714	0.400000	
0.138889	0.527778	0.666667	1.000000	0.444444	
0.769231	0.128205	0.230769	0.435897	1.000000	
0.500000	0.638889	1.000000	0.388889	0.250000	
0.774194	0.193548	1.000000	0.903226	0.354839	
0.263158	0.184211	0.763158	0.421053	1.000000	
0.906250	1.000000	0.218750	0.437500	0.562500	
1.000000	0.441176	0.529412	0.352941	0.617647	
0.473684	0.736842	0.131579	0.289474	1.000000	
1.000000	0.628571	0.371429	0.714286	0.142857	
0.441176	1.000000	0.117647	0.617647	0.764706	
0.714286	1.000000	0.171429	0.542857	0.428571	
0.567568	0.324324	0.702703	0.108108	1.000000	
0.307692	0.871795	1.000000	0.230769	0.153846	
0.647059	1.000000	0.411765	0.147059	0.735294	
0.743590	0.153846	0.435897	0.230769	1.000000	
0.263158	0.815789	0.157895	1.000000	0.394737	
0.800000	0.342857	0.600000	0.114286	1.000000	
0.500000	0.684211	0.342105	1.000000	0.105263	
1.000000	0.500000	0.210526	0.815789	0.105263	
0.222222	0.333333	0.416667	1.000000	0.805556	
0.531250	0.406250	0.875000	0.312500	1.000000	
0.444444	0.222222	0.305556	1.000000	0.805556	
0.714286	1.000000	0.371429	0.171429	0.600000	
0.351351	0.189189	1.000000	0.459459	0.702703	
1.000000	0.187500	0.812500	0.468750	0.656250	
0.315789	0.394737	0.710526	0.210526	1.000000	
0.823529	0.558824	1.000000	0.441176	0.117647	
0.636364	0.393939	0.848485	0.151515	1.000000	
0.700000	0.600000	1.000000	0.833333	0.200000	
0.432432	0.243243	0.891892	1.000000	0.135135	
0.750000	0.625000	0.250000	1.000000	0.500000	
0.406250	0.843750	1.000000	0.750000	0.125000	
1.000000	0.363636	0.909091	0.545455	0.212121	
0.366667	0.800000	0.700000	1.000000	0.466667	
0.906250	1.000000	0.468750	0.125000	0.625000	
0.354839	0.612903	0.774194	0.483871	1.000000	
0.621622	0.513514	1.000000	0.405405	0.162162	
0.727273	0.272727	1.000000	0.454545	0.575758	
0.852941	0.382353	1.000000	0.205882	0.500000	
0.153846	1.000000	0.666667	0.410256	0.333333	
0.263158	1.000000	0.605263	0.421053	0.342105	
0.135135	0.783784	0.243243	1.000000	0.540541	
1.000000	0.794118	0.470588	0.117647	0.558824	
0.156250	0.437500	1.000000	0.718750	0.812500	
0.648649	0.351351	1.000000	0.162162	0.540541	
0.257143	1.000000	0.428571	0.542857	0.628571	
0.742857	1.000000	0.228571	0.485714	0.400000	
1.000000	0.696970	0.515152	0.212121	0.606061	
0.135135	0.243243	1.000000	0.540541	0.783784	
0.105263	0.552632	1.000000	0.263158	0.710526	
